session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-850d3ae17325be9ff06ab6ea,amine,p_audit,10.20.30.162,10.10.50.28,mon-01,2026-06-22T11:42:56+00:00,2026-06-22T11:42:59.861839+00:00,3.86,"['find /tmp -ctime -2 -type d', 'find /tmp -ctime -2 -type d', ""grep 'home' /etc/fstab"", 'w', 'find /tmp -ctime -2 -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 11:42:56+00:00,2026-06-22 11:42:59.861839+00:00,3.86,11,0,0,5,0.6,20.8,1.3709505944546687,0,0,0,0,0,0,0,0,0,5,1,0.7988961521311833
gen-722427be86c708c1635f220d,amine,p_audit,10.20.30.162,10.10.30.15,web-prod-02,2026-06-09T11:49:43+00:00,2026-06-09T11:49:53.015420+00:00,10.02,"['ls -atur', 'ls -lS ..', 'ls -lc', 'ls -l ~', 'ls -lS ..', 'ls -atur', 'ls -lS ..', 'ls -lS ..', 'ls -lS ..', 'ls -lS ..', 'ls -atur']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-09 11:49:43+00:00,2026-06-09 11:49:53.015420+00:00,10.02,11,0,0,11,0.36363636363636365,8.272727272727273,1.617189572592715,0,0,0,0,0,0,0,0,0,3,1,0.5489544344250401
gen-fef9d5ceaaec8c0f6b15ac9c,amine,p_audit,10.20.30.162,10.10.30.15,web-prod-02,2026-06-05T14:12:39+00:00,2026-06-05T14:12:44.310588+00:00,5.31,"[""grep '^#' script.sh"", ""grep '^#' script.sh"", 'uptime', 'ls -lR ~', 'ls -ld *', 'ls -S ..']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-05 14:12:39+00:00,2026-06-05 14:12:44.310588+00:00,5.31,14,0,0,6,0.8333333333333334,11.333333333333334,2.2516291673878226,0,0,0,0,0,0,0,0,0,3,2,0.8166890883150209
gen-afbd8d2362921f819588ff3c,amine,p_audit,10.20.30.162,10.10.50.28,mon-01,2026-06-08T11:17:03+00:00,2026-06-08T11:17:10.883408+00:00,7.88,"[""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'find /tmp -type d', 'ls -t /dev', 'find /tmp -size -100c', 'ls -la /tmp', 'w', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'ls -t /dev']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 11:17:03+00:00,2026-06-08 11:17:10.883408+00:00,7.88,11,0,0,9,0.6666666666666666,22.77777777777778,2.4193819456463714,0,0,0,0,0,0,0,0,0,3,1,0.7345299214394703
gen-0ad4e43a2d75550940d16018,salma,p_audit,10.20.30.37,10.10.50.28,mon-01,2026-06-22T14:41:27+00:00,2026-06-22T14:41:32.725432+00:00,5.73,"['find /data -not -empty', 'ls -lv ~', ""grep -o 'user' users.txt"", 'grep CRON /var/log/syslog', 'ls -tr /opt', 'cat /proc/version', 'cat /dev/urandom | head -c 16', ""grep -o 'user' users.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 14:41:27+00:00,2026-06-22 14:41:32.725432+00:00,5.73,14,0,0,8,0.875,20.0,2.75,0,0,0,0,0,0,0,0,0,2,1,0.14144054254182067
gen-974ea666abef2b9b7d6e9364,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-22T14:35:20+00:00,2026-06-22T14:35:26.179234+00:00,6.18,"['ls', 'ls -lRhtr', 'ls', 'ls -la /tmp', 'ls', 'ls /', 'ls -lRt', 'cat -v file.txt', 'ls /']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 14:35:20+00:00,2026-06-22 14:35:26.179234+00:00,6.18,14,0,0,9,0.6666666666666666,6.222222222222222,2.4193819456463714,0,0,0,0,0,0,0,0,0,2,1,0.14372616993938178
gen-680bbe76c4415b05d4f64f83,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-03T18:47:52+00:00,2026-06-03T18:47:55.630990+00:00,3.63,"['find /srv -regex "".*/config.*""', 'find /srv -regex "".*/config.*""', 'cat file.txt', 'cat file.txt', 'find /home -size -1k']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 18:47:52+00:00,2026-06-03 18:47:55.630990+00:00,3.63,18,1,0,5,0.6,20.8,1.5219280948873621,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-66d637743384e0ed38bef4c4,salma,p_audit,10.20.30.37,10.10.30.15,web-prod-02,2026-06-05T15:29:18+00:00,2026-06-05T15:29:28.562910+00:00,10.56,"['cat -T file.txt', 'w', 'ls -d ~/*/', 'ls ..', 'ls -d ~/*/', 'ls -d ~/*/', 'cat <(ls /etc) <(ls /usr)', 'cat -n file.txt', 'find /data -mindepth 4 -type d', 'ls -it', 'cat <(ls /etc) <(ls /usr)', 'ls -it', ""grep -v 'tmp' filelist.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-05 15:29:18+00:00,2026-06-05 15:29:28.562910+00:00,10.56,15,0,0,13,0.6923076923076923,14.153846153846153,3.0269868333592873,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-00b397cf943c71b36d1fc3ca,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-29T15:30:47+00:00,2026-06-29T15:30:52.344995+00:00,5.34,"[""grep 'token' *.json"", ""grep 'token' *.json"", 'ls -lA', 'ls -ld *', 'ls -ld *', ""grep -i 'error' logs/*.log"", 'ls -lS ..']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 15:30:47+00:00,2026-06-29 15:30:52.344995+00:00,5.34,15,0,0,7,0.7142857142857143,13.571428571428571,2.2359263506290326,0,0,0,0,0,0,0,0,0,4,1,0.3307877258554931
gen-698a306543db69c8aef392c2,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-29T10:44:20+00:00,2026-06-29T10:44:27.001688+00:00,7.0,"['find /var -iregex "".*[0-9]{4}\\.txt""', 'cat /etc/logrotate.d/rsyslog', ""grep '^INFO' log.txt"", 'find /opt \\( -perm 644 -o -perm 600 \\)', 'cat /etc/logrotate.d/rsyslog', 'ls -it', 'find /var/log -type f', 'ls -it', 'cat -E file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 10:44:20+00:00,2026-06-29 10:44:27.001688+00:00,7.0,10,0,0,9,0.7777777777777778,21.88888888888889,2.725480556997868,0,0,0,0,0,0,0,0,0,4,1,0.3516698324441846
gen-772888bd3189b9e04d7acd16,salma,p_audit,10.20.30.37,10.10.30.15,web-prod-02,2026-06-11T13:06:03+00:00,2026-06-11T13:06:08.486451+00:00,5.49,"['ls -U', 'ls -ld *', 'ls -U', 'ls -U', 'ls -U', 'ls -U', 'cat file.txt | wc -l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-11 13:06:03+00:00,2026-06-11 13:06:08.486451+00:00,5.49,13,0,0,7,0.42857142857142855,7.571428571428571,1.1488348542809166,0,0,0,0,0,0,0,0,0,2,1,0.2974722489192896
gen-e941e307eba105233650bd70,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-04T14:47:17+00:00,2026-06-04T14:47:21.082311+00:00,4.08,"['cat file.txt', ""grep -v 'tmp' filelist.txt"", ""grep -v 'tmp' filelist.txt"", ""grep -v 'tmp' filelist.txt"", ""grep -v 'tmp' filelist.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-04 14:47:17+00:00,2026-06-04 14:47:21.082311+00:00,4.08,14,0,0,5,0.4,23.2,0.7219280948873623,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-feb9fe3b363debee96bf660e,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-08T13:01:48+00:00,2026-06-08T13:01:55.611230+00:00,7.61,"['find /opt -type s', 'find /opt -type s', 'ls -t', 'ls -latu', 'find /opt -type s', 'find /data -type b', 'find /var -iregex "".*[0-9]{4}\\.txt""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 13:01:48+00:00,2026-06-08 13:01:55.611230+00:00,7.61,13,0,0,7,0.7142857142857143,16.714285714285715,2.128085278891394,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-5201aa7da5e5754ce177edcd,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-24T13:53:23+00:00,2026-06-24T13:53:28.861133+00:00,5.86,"['find /opt -not -group staff', 'find /opt -not -group staff', 'cat <(ls /etc) <(ls /usr)', 'find /data -mindepth 3 -type f', ""grep 'localhost' /etc/hosts"", 'grep cron /etc/rsyslog.d/50-default.conf']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-24 13:53:23+00:00,2026-06-24 13:53:28.861133+00:00,5.86,13,0,0,6,0.8333333333333334,29.333333333333332,2.2516291673878226,0,0,0,0,0,0,0,0,0,2,1,0.13110652958234503
gen-a7579b0d1136d8938e45720c,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-18T15:27:32+00:00,2026-06-18T15:27:38.488391+00:00,6.49,"[""grep 'home' /etc/fstab"", ""grep 'home' /etc/fstab"", 'find . -maxdepth 3 -ls', 'find /opt -fstype ext4', 'grep -i cron /var/log/syslog | grep -i error', 'find /var -regex "".*/error_[0-9]+\\.log""', 'cat file{1..5}.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 15:27:32+00:00,2026-06-18 15:27:38.488391+00:00,6.49,15,0,0,7,0.8571428571428571,27.0,2.521640636343318,0,0,0,0,0,0,0,0,0,2,1,0.17556502585750278
gen-c5dd5187a7f21a19a5c1382e,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-15T15:50:03+00:00,2026-06-15T15:50:07.181581+00:00,4.18,"[""grep 'connection timed out' logs/*"", 'w', 'ls -n', 'ls -n', 'last']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 15:50:03+00:00,2026-06-15 15:50:07.181581+00:00,4.18,15,0,0,5,0.8,9.8,1.9219280948873623,0,0,0,0,1,0,0,0,0,2,1,0.19590927087360493
gen-7ef924410c781edc0b7d80f9,salma,p_audit,10.20.30.37,10.10.30.15,web-prod-02,2026-06-12T10:55:52+00:00,2026-06-12T10:55:58.203238+00:00,6.2,"['ls -l [abc]*', 'ls -l [abc]*', 'find /var -group admin', 'ls -R -L 2', 'uptime', 'uptime', 'ls -r']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-12 10:55:52+00:00,2026-06-12 10:55:58.203238+00:00,6.2,10,0,0,7,0.7142857142857143,10.428571428571429,2.2359263506290326,0,0,0,0,0,0,0,0,0,2,1,0.2761954276479391
gen-093d9f33c5e4b8e3250432f4,salma,p_audit,10.20.30.37,10.10.30.15,web-prod-02,2026-06-15T12:39:59+00:00,2026-06-15T12:40:04.519970+00:00,5.52,"['w', 'w', 'ls -lht', 'uptime', 'w', 'last', 'ls -li']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 12:39:59+00:00,2026-06-15 12:40:04.519970+00:00,5.52,12,0,0,7,0.7142857142857143,3.7142857142857144,2.128085278891394,0,0,0,0,1,0,0,0,0,2,1,0.23519338181924143
gen-1f49d7c15e4ecbcdbefa6b5e,salma,p_audit,10.20.30.37,10.10.30.15,web-prod-02,2026-06-24T12:46:50+00:00,2026-06-24T12:47:00.042112+00:00,10.04,"['ls -o', ""grep -i 'error' logs/*.log"", 'find . -iname ""*.jpg""', ""grep -i 'error' logs/*.log"", 'ls -o', ""grep '[0-9]' file.txt"", 'ls -R ..', 'ls -o', ""grep -i 'error' logs/*.log"", ""grep -i 'error' logs/*.log"", 'ls -m', 'ls -R ..', 'last']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-24 12:46:50+00:00,2026-06-24 12:47:00.042112+00:00,10.04,12,0,0,13,0.5384615384615384,14.307692307692308,2.5654483718208256,0,0,0,0,1,0,0,0,0,2,1,0.13303964861069895
gen-a407795c4d4362533630d9fa,salma,p_audit,10.99.64.173,10.10.30.14,web-prod-01,2026-06-26T15:48:41+00:00,2026-06-26T15:48:47.800765+00:00,6.8,"[""grep 'ssh' /etc/services"", 'ls -la /tmp', 'ls -la /tmp', 'last', ""grep 'ssh' /etc/services"", 'uptime', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,vpn,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-26 15:48:41+00:00,2026-06-26 15:48:47.800765+00:00,6.8,15,0,0,7,0.5714285714285714,12.285714285714286,1.9502120649147467,0,0,0,0,1,0,1,1,0,3,3,0.23785057270121204
gen-95a42bd4d76c1ede47458e95,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-15T12:00:51+00:00,2026-06-15T12:01:02.315254+00:00,11.32,"['ls -lR ~', 'cat file.txt | unexpand', 'w', 'w', 'w', 'w', 'ls -lR ~', 'ls -lht', ""grep -r 'password' /etc"", 'ls -d ~/*/', ""grep -n 'main' main.c"", 'w', 'ls -lh /var/log/*.log', 'grep cron /etc/rsyslog.d/50-default.conf']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 12:00:51+00:00,2026-06-15 12:01:02.315254+00:00,11.32,12,0,0,14,0.6428571428571429,11.857142857142858,2.8352377453121176,0,0,0,0,0,0,0,0,0,2,1,0.2580186686648155
gen-dae74073099f163e7fde376e,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-05T14:37:15+00:00,2026-06-05T14:37:19.688341+00:00,4.69,"['ls -lh', 'cat file.txt | md5sum', 'find /etc -perm /u+x', ""grep -i 'error' logs/*.log"", 'ls -la']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-05 14:37:15+00:00,2026-06-05 14:37:19.688341+00:00,4.69,14,0,0,5,1.0,15.8,2.321928094887362,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-cb051bf8402b4867b5843896,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-08T10:19:53+00:00,2026-06-08T10:19:57.410137+00:00,4.41,"['ls -1 ~/Documents', 'ls -1 ~/Documents', ""grep 'error' log.txt"", ""grep 'error' log.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 10:19:53+00:00,2026-06-08 10:19:57.410137+00:00,4.41,10,0,0,4,0.5,18.5,1.0,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-e847ffcdf44afe7dbb5fe868,salma,p_audit,10.20.30.37,10.10.40.20,dev-03,2026-06-03T16:49:22+00:00,2026-06-03T16:49:31.428080+00:00,9.43,"['find /tmp \\( -size +1M -o -size -1k \\)', 'find /tmp \\( -size +1M -o -size -1k \\)', 'cat file1.txt file2.txt', 'cat /etc/logrotate.d/rsyslog', 'find /opt -not -iname ""*.tmp""', 'cat /etc/logrotate.d/rsyslog', 'cat *.txt', 'find /opt -size +500k -name ""*.log""', 'find /opt -not -iname ""*.tmp""', 'cat /proc/meminfo', 'ls -l ~/.bashrc', 'ls -lR ~', ""grep -v 'debug' output.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 16:49:22+00:00,2026-06-03 16:49:31.428080+00:00,9.43,16,0,0,13,0.7692307692307693,24.846153846153847,3.238901256602631,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-9b8bf42ce915c5509538b9e8,salma,p_audit,10.20.30.37,10.10.40.23,build-01,2026-06-22T14:23:46+00:00,2026-06-22T14:23:52.230863+00:00,6.23,"['ls -d /usr/local/*/', 'ls /sys', 'find /opt -path ""*/tmp"" -prune -o -type f -print', 'ls /sys', 'find /tmp -ctime 0 -type d', 'ls -S /tmp', 'find /srv -xdev -type f', 'ls -d /usr/local/*/', 'find /var -size +100M']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 14:23:46+00:00,2026-06-22 14:23:52.230863+00:00,6.23,14,0,0,9,0.7777777777777778,20.0,2.725480556997868,0,0,0,0,0,0,0,0,0,2,1,0.1460942501201363
gen-99904924cc9e4387f082c877,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-15T13:03:39+00:00,2026-06-15T13:03:47.754926+00:00,8.75,"['ls -la ~', 'ls -la ~', 'ls -la ~', 'ls -nF', 'ls -lht', 'ls -la ~', 'ls /etc/*.conf', 'grep cron /etc/rsyslog.d/50-default.conf', 'cat file.txt | wc -l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 13:03:39+00:00,2026-06-15 13:03:47.754926+00:00,8.75,13,0,0,9,0.6666666666666666,13.222222222222221,2.2810361125534233,0,0,0,0,0,0,0,0,0,2,1,0.228538143953528
gen-e071fdc2b9fdb77de1a3f33c,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-04T14:12:03+00:00,2026-06-04T14:12:10.888333+00:00,7.89,"['ls -tr /opt', 'ls -lv', 'ls -l', ""grep -E 'error|warning' server.log"", 'find /tmp -type d', ""grep -E '\\b[A-Z]{2,}\\b' text.txt"", 'ls -lv', 'uptime', 'ls -lv']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-04 14:12:03+00:00,2026-06-04 14:12:10.888333+00:00,7.89,14,0,0,9,0.7777777777777778,13.666666666666666,2.6416041678685938,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-8a0130dbf8a9cf5d0d435a82,salma,p_audit,10.20.30.37,10.10.30.15,web-prod-02,2026-06-02T14:01:19+00:00,2026-06-02T14:01:26.876663+00:00,7.88,"['ls -laut', 'w', 'ls -laut', 'ls -lh /', 'ls -t | head -n 3', ""grep 'token' *.json"", 'ls -lh /', 'ls -i /']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 14:01:19+00:00,2026-06-02 14:01:26.876663+00:00,7.88,14,0,0,8,0.75,9.5,2.5,0,0,0,0,0,0,1,1,0,0,1,0.0
gen-8e3898b3383325b82f6e8679,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-05T11:22:17+00:00,2026-06-05T11:22:27.906781+00:00,10.91,"['w', 'cat file.txt | expand', 'ls -lU', ""grep 'Failed login' /var/log/auth.log"", 'cat file.txt | expand', 'find /data -user root -a -group root', 'ls -tu /bin', 'find /data -user root -a -group root', 'find /opt -path ""*/tmp"" -prune -o -type f -print', ""grep 'summary' *.txt"", 'ls -A', 'find /opt -path ""*/tmp"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-05 11:22:17+00:00,2026-06-05 11:22:27.906781+00:00,10.91,11,0,0,12,0.75,24.166666666666668,3.084962500721156,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-30f07678a69adf7614b4389a,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-24T15:41:56+00:00,2026-06-24T15:42:01.773211+00:00,5.77,"['uptime', 'last', 'last', ""grep '\\[.*\\]' log.txt"", 'find /data -regex "".*/backup_[0-9]+\\.tar\\.gz""', 'find /tmp -perm -u=s', 'w']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-24 15:41:56+00:00,2026-06-24 15:42:01.773211+00:00,5.77,15,0,0,7,0.8571428571428571,14.428571428571429,2.521640636343318,0,0,0,0,1,0,0,0,0,2,1,0.12565805017256743
