session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,mitre,composition,attack_command_count,campaign_id,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-fd5ae2fe076b2d06e12f8841,leila,bastionsvc,10.20.10.174,10.10.30.16,web-stg-01,2026-06-24T08:59:50+00:00,2026-06-24T09:00:43.439532+00:00,53.44,"['cd /var/log/Xorg.failsafe.log', 'cd /var/log/kern.log', ""sudo sh -c 'echo /tmp/T1574006.so > /etc/ld.so.preload'"", 'cd /snap', 'cd /usr/share/lintian', 'curl --version', 'cd /sys']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,attack,['privesc'],generated,train,admin,wrong_team_subnet,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1574.006'],buried,1,camp-5362cb4f,SSH,1,2026-06-24 08:59:50+00:00,2026-06-24 09:00:43.439532+00:00,53.44,8,0,0,7,1.0,22.0,2.8073549220576037,0,0,0,0,0,0,1,0,1,58,7,2.2152109203331825
gen-2ccd1af72949fbe06628aa9d,leila,bastionsvc,203.0.113.80,10.10.20.12,db-prod-03,2026-06-30T16:22:17+00:00,2026-06-30T16:22:22.535553+00:00,5.54,"['cd /usr/share/man', 'echo ""echo \'Hello from Atomic Red Team\' > /tmp/atomic.log"" > /etc/cron.hourly/persistevil', 'echo ""echo \'*/5     *       *       *       *       root    echo ""Hello from Atomic Red Team""\' > /tmp/atomic.log"" > /etc/cron.d/persistevil', 'useradd --create-home --shell /bin/bash art', 'echo ""WantedBy=default.target"" >> /etc/systemd/system/art-systemd-service.service', 'echo ""ExecStopPost=/bin/touch /tmp/art-systemd-execstoppost-marker"" >> /etc/systemd/system/art-systemd-service.service', 'systemctl enable T1543.002']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,attack,['persistence'],generated,train,admin,external,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,"['T1053.003', 'T1546.004', 'T1543.002']",burst,6,,SSH,1,2026-06-30 16:22:17+00:00,2026-06-30 16:22:22.535553+00:00,5.54,16,0,0,7,1.0,73.28571428571429,2.8073549220576037,0,1,1,0,0,0,1,0,1,70,7,2.226642701869769
gen-e737114ed0ebbcb49ccaf0ea,omar,p_dba,10.20.20.23,10.10.50.27,backup-01,2026-06-02T09:52:56+00:00,2026-06-02T09:53:08.343712+00:00,12.34,"['df -h --output=target,avail', 'df -h --output=target,avail', 'df -h --output=target,avail', 'du --exclude=""*.log"" --exclude=""*.tmp""', ""grep '^#!/bin/bash' *.sh"", ""grep -v 'tmp' filelist.txt"", 'grep CRON /var/log/syslog', 'du -ak', 'cat file.txt | wc -l', 'du --threshold=-10K /etc', 'find /data -mindepth 4 -type d', 'du -B 256K', 'df -h --output=source,fstype,size', 'du -B 256K']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-02 09:52:56+00:00,2026-06-02 09:53:08.343712+00:00,12.34,9,0,0,14,0.7857142857142857,23.357142857142858,3.3248629576173565,0,0,0,0,0,0,0,0,0,3,3,0.46816664055233254
gen-450fc02e1b722ff3009e0369,nadia,p_dev,10.99.48.252,10.10.40.21,dev-04,2026-06-22T10:24:04+00:00,2026-06-22T10:24:10.772064+00:00,6.77,"['find . -maxdepth 3 -ls', 'find . -maxdepth 3 -ls', 'find /srv -maxdepth 4 -name ""*.conf""', ""grep -w 'usb' *.log"", 'zip', 'cat file{1..5}.txt', 'find /data -regex "".*/2025/.*\\.txt""', 'find /srv -maxdepth 4 -name ""*.conf""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,vpn,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 10:24:04+00:00,2026-06-22 10:24:10.772064+00:00,6.77,10,0,0,8,0.75,23.875,2.5,0,0,0,0,0,0,1,1,0,22,3,1.1602624967791983
gen-76777d6d95745ff7bec4ee08,youssef,p_dev,10.20.10.137,10.10.40.20,dev-03,2026-06-15T08:35:58+00:00,2026-06-15T08:36:06.098708+00:00,8.1,"[""grep '\\[.*\\]' log.txt"", 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', ""awk '!/debug/' log.txt"", 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', ""grep -E 'http[s]?://\\S+' file.txt"", ""grep 'CRON' /var/log/syslog | grep 'CMD'"", ""awk '{print toupper($2)}' file.txt"", ""grep -r 'ssh' ~""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 08:35:58+00:00,2026-06-15 08:36:06.098708+00:00,8.1,8,0,0,8,0.875,31.625,2.75,0,0,0,0,0,0,0,0,0,6,2,0.8130193259782922
gen-346fea9a9142daddd0d0105c,nadia,p_dev,10.20.10.38,10.10.40.19,dev-02,2026-06-15T14:53:50+00:00,2026-06-15T14:53:54.476725+00:00,4.48,"[""awk '!seen[$1]++' data.txt"", ""awk '/error/ {print NR}' log.txt"", 'find /opt -path ""*/tmp"" -prune -o -type f -print', 'tail -n 20 /var/log/syslog', 'tail -n 20 /var/log/syslog']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 14:53:50+00:00,2026-06-15 14:53:54.476725+00:00,4.48,14,0,0,5,0.8,31.6,1.9219280948873623,0,0,0,0,0,0,0,0,0,14,4,0.9804521400058424
gen-27feb246df66538282a83712,asma,p_audit,10.20.30.100,10.10.20.10,db-prod-01,2026-06-30T13:32:42+00:00,2026-06-30T13:32:48.509549+00:00,6.51,"['w', 'find /backup -amin +120', ""grep -i 'warning' server.log"", 'uptime', 'grep cron /etc/rsyslog.d/50-default.conf', 'find /backup -amin +120', 'find /tmp -type f -links -2']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-30 13:32:42+00:00,2026-06-30 13:32:48.509549+00:00,6.51,13,0,0,7,0.8571428571428571,21.142857142857142,2.521640636343318,0,0,0,0,0,0,0,0,0,32,3,1.225891289459128
gen-888f9e9c78a9dd21d653ffb2,leila,bastionsvc,10.20.40.166,10.10.50.28,mon-01,2026-06-23T07:48:49+00:00,2026-06-23T07:48:53.922685+00:00,4.92,"['ls -l ~', 'cd /var/log/exim4', 'du -h /home | sort -h | head -10', 'du -shc /var', 'df -h --output=source,fstype,avail', 'curl --version']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-23 07:48:49+00:00,2026-06-23 07:48:53.922685+00:00,4.92,7,1,0,6,1.0,19.333333333333332,2.584962500721156,0,0,0,0,0,0,0,0,0,53,5,2.1942894924844007
gen-69a8f8947f36f4a1aed9d391,khadija,p_dev,10.20.10.193,10.10.30.16,web-stg-01,2026-06-23T11:44:04+00:00,2026-06-23T11:44:12.081524+00:00,8.08,"['find /var -type f -links 1', 'find /var -type f -links 1', 'find /var -type f -links 1', ""grep -v 'tmp' filelist.txt"", 'find /var -type f -links 1', 'find /var -type f -links 1', 'find /srv -maxdepth 4 -name ""*.conf""', ""grep 'connection timed out' logs/*"", ""awk '/error/ {print NR}' log.txt"", ""grep -v 'tmp' filelist.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-23 11:44:04+00:00,2026-06-23 11:44:12.081524+00:00,8.08,11,0,0,10,0.5,28.4,1.9609640474436811,0,0,0,0,0,0,0,0,0,24,2,1.0220714942110556
gen-794ec32315ce0875011ab64c,khadija,p_dev,10.20.10.193,10.10.40.23,build-01,2026-06-15T12:16:35+00:00,2026-06-15T12:16:43.999554+00:00,9.0,"['find /var -mindepth 1 -type d', 'find /srv -name ""*.log"" -a -size +10M', ""grep -w 'usb' *.log"", 'find /srv -name ""*.log"" -a -size +10M', 'find /srv -name ""*.log"" -a -size +10M', 'find /srv -name ""*.log"" -a -size +10M', 'find /srv -name ""*.log"" -a -size +10M', 'find /srv -name ""*.log"" -a -size +10M']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 12:16:35+00:00,2026-06-15 12:16:43.999554+00:00,9.0,12,0,0,8,0.375,33.75,1.061278124459133,0,0,0,0,0,0,0,0,0,18,4,1.0772233652445276
gen-72f47db72d8030230337c574,sara,p_admin,10.20.40.189,10.10.20.10,db-prod-01,2026-06-16T11:53:19+00:00,2026-06-16T11:53:24.057433+00:00,5.06,"['df -h --output=source,used', 'df -h --output=source,used', 'ls -1', 'ls -1', 'df -h --output=source,iavail', 'ls -lSh']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-16 11:53:19+00:00,2026-06-16 11:53:24.057433+00:00,5.06,11,0,0,6,0.6666666666666666,16.166666666666668,1.9182958340544896,0,0,0,0,0,0,0,0,0,34,5,1.2882432512144653
gen-80e5578e276e4dc4ec8f0468,mehdi,p_audit,10.30.0.12,10.10.50.28,mon-01,2026-06-22T14:08:49+00:00,2026-06-22T14:08:55.681026+00:00,6.68,"['ls -lR /var/log', ""grep -v 'tmp' filelist.txt"", 'uptime', 'find /home -maxdepth 2 -type f', 'ls -lR /var/log', 'ls -S | head -n 5', 'find /home -not -path ""*/.cache/*""', 'ls -lR /var/log', 'ls -lR /var/log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,jump,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 14:08:49+00:00,2026-06-22 14:08:55.681026+00:00,6.68,14,0,0,9,0.6666666666666666,19.22222222222222,2.2810361125534233,0,0,0,0,0,0,0,0,0,31,6,1.9491615635102584
gen-da1983a04644d545ee8a4a65,yassine,p_dev,10.20.10.174,10.10.40.19,dev-02,2026-06-08T06:17:53+00:00,2026-06-08T06:17:59.973936+00:00,6.97,"[""awk '{print NR, $0}' file.txt"", ""awk '{print NR, $0}' file.txt"", 'git', 'find /opt \\( -perm 644 -o -perm 600 \\)', 'find /opt \\( -perm 644 -o -perm 600 \\)', 'find /opt \\( -perm 644 -o -perm 600 \\)', 'tail -c 100 file.txt', 'find /tmp -path ""*/.Trash"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 06:17:53+00:00,2026-06-08 06:17:59.973936+00:00,6.97,6,1,0,8,0.625,30.75,2.1556390622295662,0,0,0,0,0,0,0,0,0,4,1,1.288215812371376
gen-be9ac9c51ca3cb2448bc674d,sara,bastionsvc,10.20.40.189,10.10.50.28,mon-01,2026-06-04T05:31:09+00:00,2026-06-04T05:31:18.984744+00:00,9.98,"['curl --version', 'systemctl', 'ls -a /', 'ls -a /', 'curl --version', 'systemctl', 'curl --help', 'free -b', 'curl --help', 'curl --version', 'du -a --max-depth=1 /etc', 'zip']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-04 05:31:09+00:00,2026-06-04 05:31:18.984744+00:00,9.98,5,1,0,12,0.5833333333333334,10.833333333333334,2.688721875540867,0,0,0,0,0,0,0,0,0,6,2,0.8338054550605167
gen-9d3bc59700fa78c041bb0626,reda,bastionsvc,10.20.40.74,10.10.30.17,web-stg-02,2026-06-29T12:50:28+00:00,2026-06-29T12:50:31.825642+00:00,3.83,"['curl --version', 'curl --version', ""df -hT | grep 'ext4'"", ""df -hT | grep 'ext4'"", ""df -hT | grep 'ext4'"", 'cd /etc/skel']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 12:50:28+00:00,2026-06-29 12:50:31.825642+00:00,3.83,12,0,0,6,0.5,16.666666666666668,1.4591479170272448,0,0,0,0,0,0,0,0,0,35,4,1.039133994734291
gen-1497205d8b720536284a06f4,mehdi,p_audit,10.30.0.11,10.10.50.28,mon-01,2026-06-22T14:56:18+00:00,2026-06-22T14:56:24.010917+00:00,6.01,"['find /var -not -type d', 'find /var -iregex "".*[0-9]{4}\\.txt""', 'find /var -not -type d', 'ls . ..', 'ls -a /', 'find /var -type f -a -size +1M', 'ls -a /']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,jump,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 14:56:18+00:00,2026-06-22 14:56:24.010917+00:00,6.01,14,0,0,7,0.7142857142857143,18.571428571428573,2.2359263506290326,0,0,0,0,0,0,1,0,1,31,7,1.955515931973927
gen-faea50545fb56c40072a5087,youssef,p_dev,10.20.10.137,10.10.40.21,dev-04,2026-06-05T09:18:29+00:00,2026-06-05T09:18:37.601770+00:00,8.6,"['grep -i cron /var/log/syslog | grep -i error', 'git', ""awk '/^[0-9]/' file.txt"", ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'git', ""awk '/error/ {print NR}' log.txt"", ""grep '^#.*[0-9]\\+\\.[0-9]\\+\\.[0-9]\\+\\.[0-9]\\+' config.txt"", 'find /home -uid 1000', 'find /home -uid 1000', 'find /var -group admin']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-05 09:18:29+00:00,2026-06-05 09:18:37.601770+00:00,8.6,9,0,0,11,0.7272727272727273,28.454545454545453,2.913977073182752,0,0,0,0,0,0,0,0,0,2,1,0.35335933502142136
gen-0f4076a21c33345debc05f02,imane,p_dev,10.99.242.247,10.10.40.23,build-01,2026-06-18T09:52:14+00:00,2026-06-18T09:52:21.110840+00:00,7.11,"['find /srv -type f -print | sort', 'find /srv -type f -print | sort', 'zip', ""awk -F',' '{print $1, $3}' records.csv"", ""grep -r 'panic' /var/log"", 'find /srv -type f -print | sort', ""grep ';$' script.sh"", 'zip']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,vpn,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 09:52:14+00:00,2026-06-18 09:52:21.110840+00:00,7.11,9,0,0,8,0.625,22.5,2.1556390622295662,0,0,0,0,0,0,1,1,0,27,5,2.1386063492199017
gen-d2094bd8cf6b3aad4d80704d,imane,p_dev,10.20.10.123,10.10.40.18,dev-01,2026-06-12T12:30:03+00:00,2026-06-12T12:31:20.495719+00:00,77.5,"[""awk '!seen[$1]++' data.txt"", 'find /home -inum 123456', 'tail -n 1 data.csv', ""grep 'def' *.py"", 'eqn /etc/passwd', 'find /home -mtime -7 -a -type f', 'awk \'{print $1 "" "" $2}\' names.txt', ""grep -E 'error code [0-9]+' error.log"", ""grep 'error' access.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,['cred_access'],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,1,camp-85d02ddc,SSH,1,2026-06-12 12:30:03+00:00,2026-06-12 12:31:20.495719+00:00,77.5,12,0,0,9,1.0,24.555555555555557,3.169925001442312,1,0,0,0,0,0,0,0,0,18,4,1.9595998546323998
gen-2c29d8f594ed23301c788fc3,mehdi,p_audit,10.20.30.153,10.10.50.28,mon-01,2026-06-16T13:22:09+00:00,2026-06-16T13:22:13.760220+00:00,4.76,"['ls -S ..', 'w', 'find /opt -fstype ext4', 'ls -lF', 'ls -t | head -n 3', 'ls -t | head -n 3', 'find /usr -type l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-16 13:22:09+00:00,2026-06-16 13:22:13.760220+00:00,4.76,13,0,0,7,0.8571428571428571,12.571428571428571,2.521640636343318,0,0,0,0,0,0,0,0,0,20,5,1.8363906292713823
gen-c37458de17b2004e550e9f9c,omar,p_dba,10.20.20.23,10.10.20.10,db-prod-01,2026-06-22T09:27:37+00:00,2026-06-22T09:27:47.332761+00:00,10.33,"['find /data -size +2G -type d', 'df -x devtmpfs', 'find /home -type f -links +1', 'find /var -mindepth 2 -type f', 'find /home -maxdepth 2 -type f', 'find /data -type f -newermt ""2025-06-10""', 'du -B 2M', 'df -x devtmpfs', 'cat file.txt | unexpand', 'find /var -mindepth 2 -type f', 'df -x devtmpfs', 'df -x devtmpfs', 'df -h --output=source,pcent', 'find /data -size +2G -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 09:27:37+00:00,2026-06-22 09:27:47.332761+00:00,10.33,9,0,0,14,0.6428571428571429,23.285714285714285,2.950212064914747,0,0,0,0,0,0,0,0,0,35,3,1.0384581275108062
gen-20f128b2abec4fd2219d1189,amine,p_audit,10.20.30.162,10.10.30.15,web-prod-02,2026-06-15T13:32:23+00:00,2026-06-15T13:32:29.786035+00:00,6.79,"['find /tmp -type d', 'find /tmp -type d', 'ls -n', 'uptime', 'ls -d /p*/', 'find . -type f | tail -n 5', 'find /data -user root -a -group root', 'ls -R ..', 'ls ~ ..']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 13:32:23+00:00,2026-06-15 13:32:29.786035+00:00,6.79,13,0,0,9,0.8888888888888888,14.666666666666666,2.94770277922009,0,0,0,0,0,0,0,0,0,27,1,1.3553290977218715
gen-54ac13ced4d05762ea4d7ed8,imane,p_dev,10.99.123.170,10.10.40.23,build-01,2026-06-17T09:23:43+00:00,2026-06-17T09:23:54.077599+00:00,11.08,"['find /tmp \\( -size +1M -o -size -1k \\)', ""awk '{print $1}' data.txt"", ""grep 'token' *.json"", 'git', 'find /tmp \\( -size +1M -o -size -1k \\)', ""awk '{t+=$4} END {print t, t/NR}' file.txt"", ""grep '()' main.c"", ""grep -i 'warning' server.log"", 'find /tmp \\( -size +1M -o -size -1k \\)', 'find /home -type l', ""awk '/^ERROR/' log.txt"", 'find /srv -path ""*/logs"" -prune -o -type f -print', ""awk '{print $2, $4}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,vpn,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-17 09:23:43+00:00,2026-06-17 09:23:54.077599+00:00,11.08,9,0,0,13,0.8461538461538461,28.076923076923077,3.334679141051595,0,0,0,0,0,0,1,1,0,24,5,2.071880088056185
gen-efe35b6bc3cadf120c9ce44e,omar,p_dba,10.99.86.149,10.10.20.10,db-prod-01,2026-06-22T01:06:43+00:00,2026-06-22T01:08:18.451098+00:00,95.45,"['df -h --output=source,fstype,pcent', ""grep 'eth0' /var/log/syslog"", 'find /usr -type l', 'find /usr -type l', 'df -h --output=source,fstype,pcent', 'expand /etc/passwd', 'find /data -type f -ls', 'du -ah --exclude=""*.tmp""', 'du -a --exclude=""/var/backup"" /var', 'find /home -type f -links +1', 'find /tmp -type f -links -2', 'du --exclude=""*.log"" --exclude=""*.tmp""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,attack,['cred_access'],generated,train,dba,unseen_vpn,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,1,camp-cc5f9445,SSH,1,2026-06-22 01:06:43+00:00,2026-06-22 01:08:18.451098+00:00,95.45,1,1,0,12,0.8333333333333334,26.666666666666668,3.2516291673878226,1,0,0,0,0,0,1,1,0,33,2,1.0411997733601037
gen-e6a5ca4d60232a3a0e3cbd62,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-16T08:40:18+00:00,2026-06-16T08:40:22.751522+00:00,4.75,"['cat file.txt', 'df -h | sort -k 5 -h', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'grep pattern file.txt | tail', 'du -h --exclude=""*.tmp"" /tmp', 'df -h | sort -k 5 -h']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-16 08:40:18+00:00,2026-06-16 08:40:22.751522+00:00,4.75,8,0,0,6,0.8333333333333334,25.5,2.2516291673878226,0,0,0,0,0,0,0,0,0,36,3,1.2289422811128197
gen-292d8eb7dd79011a2f257ecb,amine,p_audit,10.20.30.162,10.10.30.15,web-prod-02,2026-06-15T15:33:08+00:00,2026-06-15T15:33:14.085504+00:00,6.09,"['find /home/user -type f -name ""report*""', 'ls --color=none ~', ""grep -w 'disk' /var/log/syslog"", 'ls -lA', 'last', ""grep -w 'disk' /var/log/syslog"", 'find /tmp -size -100c']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 15:33:08+00:00,2026-06-15 15:33:14.085504+00:00,6.09,15,0,0,7,0.8571428571428571,21.0,2.521640636343318,0,0,0,0,1,0,0,0,0,29,3,1.359508054778026
gen-a5f41c87f78428e8939ea2cb,sara,bastionsvc,10.20.40.189,10.10.50.28,mon-01,2026-06-29T05:55:23+00:00,2026-06-29T05:55:32.364089+00:00,9.36,"['cd /usr/share/gnome', 'free -h -w', 'who', 'free -h -w', 'free -b', 'free -h -w', 'ls -S | head -n 5', 'ls -S | head -n 5', 'df -h --output=source,fstype,avail', 'df -h --output=source,size,pcent']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 05:55:23+00:00,2026-06-29 05:55:32.364089+00:00,9.36,5,1,0,10,0.7,15.9,2.6464393446710157,0,0,0,0,1,0,0,0,0,49,1,1.3417713328992562
