session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_is_placeholder,ts_is_synthetic,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil
gen-cb8f63c28ab1e6050247b04d,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-22T10:52:15+00:00,2026-06-22T10:52:24.652992+00:00,9.65,"['gzip backup.tar', 'wget --version', 'who', 'ls ..', 'cd /var/log/mail.log', 'ls -laSh', 'ls ..', 'ls /etc/*.conf', 'curl --version', 'cd /var/cache']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-22 10:52:15+00:00,2026-06-22 10:52:24.652992+00:00,9.65,10,0,0,10,0.9,11.1,3.1219280948873624,0,0,0,0,1,0
gen-f908017b266bb9324f1da23b,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-24T11:28:05+00:00,2026-06-24T11:28:13.157427+00:00,8.16,"['systemctl', 'wget --help', 'curl --version', 'free -k -l', 'wget --help', 'systemctl', 'mkdir ~/Desktop/images', 'free -m -s 30', 'systemctl', 'wget --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-24 11:28:05+00:00,2026-06-24 11:28:13.157427+00:00,8.16,11,0,0,10,0.6,11.9,2.3709505944546687,0,0,0,0,0,0
gen-8ceff4f40efdcce718721154,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-15T17:38:38+00:00,2026-06-15T17:38:43.081895+00:00,5.08,"['df -h --output=used', 'df -h --output=used', 'df -h --output=used', 'df -h --output=used', 'df -h --output=used', 'df -h --output=used']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-15 17:38:38+00:00,2026-06-15 17:38:43.081895+00:00,5.08,17,0,0,6,0.16666666666666666,19.0,-0.0,0,0,0,0,0,0
gen-22cd2c19e7a33be5532394aa,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-25T12:00:09+00:00,2026-06-25T12:00:14.204858+00:00,5.2,"['systemctl', 'ls -S', 'systemctl', 'df -i', 'ls -S', 'who']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-25 12:00:09+00:00,2026-06-25 12:00:14.204858+00:00,5.2,12,0,0,6,0.6666666666666666,6.0,1.9182958340544896,0,0,0,0,1,0
gen-6d2d2c6c43b66a270e2d79ba,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-04T14:04:40+00:00,2026-06-04T14:04:48.316942+00:00,8.32,"['df -h --output=source,fstype,used', 'zip output_files.zip *.out', 'zip output_files.zip *.out', 'df -h --output=source,fstype,used', 'df -h --output=source,fstype,used', 'zip output_files.zip *.out', 'df -h --output=source,fstype,used', 'df -h --output=source,fstype,used', 'df /dev/sda1', 'ls -lh /var/log/*.log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-04 14:04:40+00:00,2026-06-04 14:04:48.316942+00:00,8.32,14,0,0,10,0.4,27.6,1.6854752972273344,0,0,0,0,0,0
gen-2d7e085da7b414b44e32b993,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-18T13:00:31+00:00,2026-06-18T13:00:40.052452+00:00,9.05,"['ls /etc/*.conf', 'ls /etc/*.conf', 'free -m -s 6', 'free -m -s 6', 'curl --help', 'ls /etc/*.conf', 'wget --version', 'ls -la ~', 'ls /etc/*.conf', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-18 13:00:31+00:00,2026-06-18 13:00:40.052452+00:00,9.05,13,0,0,10,0.6,12.2,2.321928094887362,0,0,0,0,0,0
gen-29c649ec2b48a03488e5e76e,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-24T11:46:19+00:00,2026-06-24T11:46:23.512261+00:00,4.51,"['wget --version', 'df -h --output=source,size,pcent', 'uptime', 'ls -lh /var/log/*.log', 'df -h --output=source,size,pcent', 'ls -lh /var/log/*.log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-24 11:46:19+00:00,2026-06-24 11:46:23.512261+00:00,4.51,11,0,0,6,0.6666666666666666,21.0,1.9182958340544896,0,0,0,0,0,0
gen-eec21c06f99773b269ac030e,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-15T14:54:34+00:00,2026-06-15T14:54:43.162246+00:00,9.16,"['cd /var/log/syslog', 'df', 'wget --help', 'wget --version', 'touch -r source.txt ref.txt', 'uptime', 'cp --preserve=all * /tmp/', 'df -i', 'df', 'ping']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-15 14:54:34+00:00,2026-06-15 14:54:43.162246+00:00,9.16,14,0,0,10,0.9,11.4,3.1219280948873624,0,0,0,0,0,0
gen-bcfe44089ac725a740b60c17,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-24T14:56:47+00:00,2026-06-24T14:56:52.436016+00:00,5.44,"['gzip yourfile.txt', 'gzip yourfile.txt', 'wget --version', 'gzip yourfile.txt', 'mkdir Documents/2025_reports', 'wget --version']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-24 14:56:47+00:00,2026-06-24 14:56:52.436016+00:00,5.44,14,0,0,6,0.5,17.833333333333332,1.4591479170272448,0,0,0,0,0,0
gen-67b80731fe39fe8d05f0604a,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-22T14:14:19+00:00,2026-06-22T14:14:28.573749+00:00,9.57,"['df -x devtmpfs', 'df -x devtmpfs', 'df -x devtmpfs', 'systemctl', 'df -x devtmpfs', 'ls -X /usr/include', 'free -m -s 1', 'df -x devtmpfs', 'df -x devtmpfs', 'ls /']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-22 14:14:19+00:00,2026-06-22 14:14:28.573749+00:00,9.57,14,0,0,10,0.5,12.7,1.7709505944546686,0,0,0,0,0,0
gen-979c2adcd3fc86218cfe8711,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-15T08:52:15+00:00,2026-06-15T08:52:23.176857+00:00,8.18,"['systemctl', 'uptime', 'systemctl', ""df -hT | grep 'nfs'"", 'systemctl', 'systemctl', 'systemctl', 'systemctl', 'systemctl', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-15 08:52:15+00:00,2026-06-15 08:52:23.176857+00:00,8.18,8,0,0,10,0.3,9.7,0.9219280948873623,0,0,0,0,0,0
gen-d24c39a67776fc5da2d99503,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-04T14:56:59+00:00,2026-06-04T14:57:08.425743+00:00,9.43,"['who', 'ls -lv', 'ls -iF', 'ls -lv', 'free -h -l', 'who', 'free -b -s 10', 'free -b -s 10', 'nslookup', 'cd /usr/share/linda']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-04 14:56:59+00:00,2026-06-04 14:57:08.425743+00:00,9.43,14,0,0,10,0.7,8.7,2.721928094887362,0,0,0,0,1,0
gen-e4cd46e12139298b2795bf89,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-05T15:38:48+00:00,2026-06-05T15:38:54.795747+00:00,6.8,"['ls -lRhtr', 'cat file1.txt file2.txt', 'ls -lRhtr', 'ls -itu', 'cat file1.txt file2.txt', 'cat -s file.txt', 'last', 'find /data -user root -a -group root', 'cat part_* > big.img']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-05 15:38:48+00:00,2026-06-05 15:38:54.795747+00:00,6.8,15,0,0,9,0.7777777777777778,16.22222222222222,2.725480556997868,0,0,0,0,1,0
gen-ac79fd5503d215148c0a268b,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-29T11:02:28+00:00,2026-06-29T11:02:32.366106+00:00,4.37,"['uptime', 'last', 'ls -b', 'cat archive.tar.gz | tar xz', 'ls -b']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-29 11:02:28+00:00,2026-06-29 11:02:32.366106+00:00,4.37,11,0,0,5,0.8,9.4,1.9219280948873623,0,0,0,0,1,0
gen-1e4f1499b0a9f87f9ea786bc,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-02T14:38:42+00:00,2026-06-02T14:38:50.052571+00:00,8.05,"['uptime', 'w', 'last', 'last', 'last', 'w', 'last', 'ls -lt /var/log', 'w']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-02 14:38:42+00:00,2026-06-02 14:38:50.052571+00:00,8.05,14,0,0,9,0.4444444444444444,4.444444444444445,1.7527152789797047,0,0,0,0,1,0
gen-f0e67cd5faae7f710be23972,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-29T14:57:19+00:00,2026-06-29T14:57:23.125429+00:00,4.13,"['last', 'find /home -path ""*/.svn"" -prune -o -type f -print', 'find . -type d | ls -R', 'cat /proc/meminfo', 'last']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-29 14:57:19+00:00,2026-06-29 14:57:23.125429+00:00,4.13,14,0,0,5,0.8,19.4,1.9219280948873623,0,0,0,0,1,0
gen-fd39b46b8cd00b4ab6dcd204,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-24T14:38:51+00:00,2026-06-24T14:38:57.836843+00:00,6.84,"['uptime', 'find /home -uid 1000', 'uptime', 'uptime', 'find /tmp -maxdepth 3 -type f', 'ls -laSh', 'last', 'uptime', 'find /home -uid 1000']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-24 14:38:51+00:00,2026-06-24 14:38:57.836843+00:00,6.84,14,0,0,9,0.5555555555555556,11.666666666666666,2.0588138903312014,0,0,0,0,1,0
gen-7e203afbe858f4f172f44add,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-29T17:50:27+00:00,2026-06-29T17:50:34.973471+00:00,7.97,"['uptime', 'find /var -perm /g=w', 'find /var -perm /g=w', 'find /var -perm /g=w', 'uptime', 'uptime', 'ls -ld *', 'ls -lR /var/log', 'last']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-29 17:50:27+00:00,2026-06-29 17:50:34.973471+00:00,7.97,17,0,0,9,0.5555555555555556,11.666666666666666,2.113283334294875,0,0,0,0,1,0
gen-8002a34fd3b060d80fa745c7,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-26T12:27:48+00:00,2026-06-26T12:27:55.518923+00:00,7.52,"['find /srv -not -perm 777', 'find /srv -not -perm 777', 'last', 'find /srv -not -perm 777', 'find /srv -not -perm 777', 'uptime', 'find /home -not -path ""*/.cache/*""', 'ls -lX', 'ls -l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-26 12:27:48+00:00,2026-06-26 12:27:55.518923+00:00,7.52,12,0,0,9,0.6666666666666666,16.77777777777778,2.2810361125534233,0,0,0,0,1,0
gen-736c1a10e4bc9bef25c298e5,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-03T12:32:54+00:00,2026-06-03T12:33:00.842025+00:00,6.84,"['cat archive.tar.gz | tar xz', 'ls -ai', 'last', 'ls -a /', ""cat file.txt | tr 'a-z' 'A-Z'"", 'last', 'ls -ai', 'find /home -size 50M', 'ls -tu /bin']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-03 12:32:54+00:00,2026-06-03 12:33:00.842025+00:00,6.84,12,0,0,9,0.7777777777777778,12.666666666666666,2.725480556997868,0,0,0,0,1,0
gen-6ae5cc9d79d3cba066a0835e,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-08T10:30:04+00:00,2026-06-08T10:30:08.939300+00:00,4.94,"['last', ""grep '^//' main.c"", 'w', ""grep '^//' main.c"", 'w']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-08 10:30:04+00:00,2026-06-08 10:30:08.939300+00:00,4.94,10,0,0,5,0.6,8.0,1.5219280948873621,0,0,0,0,1,0
gen-e7a1550cf4fd7fd5157470f1,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-23T13:49:23+00:00,2026-06-23T13:49:30.733187+00:00,7.73,"['cat file.txt | column -t', 'ls *.sh', 'uptime', 'uptime', 'uptime', 'uptime', 'find /data -path ""*/.bak"" -prune -o -type f -print', 'last', 'cat file.txt | column -t']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-23 13:49:23+00:00,2026-06-23 13:49:30.733187+00:00,7.73,13,0,0,9,0.5555555555555556,14.777777777777779,2.0588138903312014,0,0,0,0,1,0
gen-f195dc4c2ce9b6cb2d12831f,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-23T08:15:53+00:00,2026-06-23T08:16:01.110709+00:00,8.11,"['last', ""grep 'Failed login' /var/log/auth.log"", 'ls -lS ..', 'find /usr -type l', ""cat file.csv | cut -d',' -f1"", 'last', 'uptime', ""grep 'Failed login' /var/log/auth.log"", 'cat <(echo line1) <(echo line2)']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-23 08:15:53+00:00,2026-06-23 08:16:01.110709+00:00,8.11,8,0,0,9,0.7777777777777778,19.22222222222222,2.725480556997868,0,0,0,0,1,0
gen-bf335ada2e20766fe6035c26,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-29T16:25:36+00:00,2026-06-29T16:25:42.400371+00:00,6.4,"['ls ~', 'ls ~', 'find /home -mtime -7 -a -type f', 'last', ""grep -v 'tmp' filelist.txt"", 'ls ~', 'find /home -mtime -7 -a -type f', ""grep -v 'tmp' filelist.txt"", 'ls -laSh']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-29 16:25:36+00:00,2026-06-29 16:25:42.400371+00:00,6.4,16,0,0,9,0.5555555555555556,15.333333333333334,2.197159723424149,0,0,0,0,1,0
gen-eab4bce840f960502efc7709,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-26T09:25:59+00:00,2026-06-26T09:26:05.040630+00:00,6.04,"[""grep 'timeout' config.ini"", 'find /var -perm /g=w', 'find /var -perm /g=w', 'find /var -perm /g=w', ""grep 'timeout' config.ini"", ""grep 'timeout' config.ini"", ""grep 'timeout' config.ini"", 'find /tmp -type f -links -2', 'find /var -path ""*/cache"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-26 09:25:59+00:00,2026-06-26 09:26:05.040630+00:00,6.04,9,0,0,9,0.4444444444444444,26.333333333333332,1.7527152789797047,0,0,0,0,0,0
gen-dc7639e58a799c752e206e6f,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-29T13:39:46+00:00,2026-06-29T13:39:54.339631+00:00,8.34,"['w', 'w', 'w', 'find /var -group admin', 'ls *.txt', 'last', 'cat -T file.txt', 'find /opt -path ""*/tmp"" -prune -o -type f -print', 'w']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-29 13:39:46+00:00,2026-06-29 13:39:54.339631+00:00,8.34,13,0,0,9,0.6666666666666666,11.222222222222221,2.2810361125534233,0,0,0,0,1,0
gen-fa2bc70f5b1c1cd74dc0c04c,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-29T14:45:26+00:00,2026-06-29T14:45:30.288096+00:00,4.29,"['ls -R', 'find /tmp \\( -user alice -o -user bob \\)', 'ls -R', 'ls -R', ""cat file.csv | cut -d',' -f1""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-29 14:45:26+00:00,2026-06-29 14:45:30.288096+00:00,4.29,14,0,0,5,0.6,16.6,1.3709505944546687,0,0,0,0,0,0
gen-f5b7741490a6c5b41a70bcdb,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-15T15:23:48+00:00,2026-06-15T15:23:52.397793+00:00,4.4,"['last', 'last', 'last', 'last', 'last']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-15 15:23:48+00:00,2026-06-15 15:23:52.397793+00:00,4.4,15,0,0,5,0.2,4.0,-0.0,0,0,0,0,1,0
gen-39eb005abab90085e27e12e4,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-08T11:11:00+00:00,2026-06-08T11:11:06.924393+00:00,6.92,"['find /data -type f -ls', 'ls -i', 'find /tmp -regex "".*/[a-z]+\\.sh""', 'find . -type f | tail -n 5', 'ls -S /usr/bin', 'find /tmp -regex "".*/[a-z]+\\.sh""', 'find /var -regex "".*/error_[0-9]+\\.log""', 'ls -la /tmp', 'find . -type f | tail -n 5']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-08 11:11:00+00:00,2026-06-08 11:11:06.924393+00:00,6.92,11,0,0,9,0.7777777777777778,23.0,2.725480556997868,0,0,0,0,0,0
gen-e13445042964aa991728c576,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-19T14:08:00+00:00,2026-06-19T14:08:07.861743+00:00,7.86,"['ls -tr | head -n 1', 'uptime', 'uptime', 'find /var -not -group wheel', 'ls -lRt', 'uptime', 'ls -ltc', 'ls -1 ~/Documents', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-19 14:08:00+00:00,2026-06-19 14:08:07.861743+00:00,7.86,14,0,0,9,0.6666666666666666,11.11111111111111,2.2810361125534233,0,0,0,0,0,0
gen-b3f731b713759f4a72433e53,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-30T08:24:11+00:00,2026-06-30T08:24:19.216399+00:00,8.22,"[""cat file.csv | cut -d',' -f1"", 'find /tmp -ctime 0 -type d', 'find /srv -regex "".*/config.*""', 'uptime', 'cat file1.bin file2.bin > combined.bin', 'uptime', 'cat <(echo line1) <(echo line2)', 'last', 'find /tmp -ctime 0 -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-30 08:24:11+00:00,2026-06-30 08:24:19.216399+00:00,8.22,8,0,0,9,0.7777777777777778,21.666666666666668,2.725480556997868,0,0,0,0,1,0
gen-0127884406c568633a83795d,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-09T14:06:57+00:00,2026-06-09T14:07:02.034417+00:00,5.03,"['cat /sys/class/net/eth0/speed', 'uptime', 'uptime', 'ls -S /tmp', 'ls -S /tmp']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-09 14:06:57+00:00,2026-06-09 14:07:02.034417+00:00,5.03,14,0,0,5,0.6,12.2,1.5219280948873621,0,0,0,0,0,0
gen-bdc27e8fb142b54e5fd62bb0,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-04T17:40:06+00:00,2026-06-04T17:40:13.602231+00:00,7.6,"['last', 'find /home -type f -links +1', 'ls -lh /var/log/*.log', 'last', 'last', 'find /home -type f -links +1', 'w', 'ls -lh /var/log/*.log', 'ls -lh /var/log/*.log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-04 17:40:06+00:00,2026-06-04 17:40:13.602231+00:00,7.6,17,0,0,9,0.4444444444444444,14.666666666666666,1.8910611120726526,0,0,0,0,1,0
gen-779f00d5571d76502a7a5550,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-16T14:53:36+00:00,2026-06-16T14:53:42.560465+00:00,6.56,"['find /opt -mindepth 2 -type d', 'find /opt -mindepth 2 -type d', 'ls -d /p*/', 'uptime', 'uptime', 'cat file{1..5}.txt', 'find /opt -mindepth 2 -type d', 'uptime', 'cat file.txt > output.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-16 14:53:36+00:00,2026-06-16 14:53:42.560465+00:00,6.56,14,0,0,9,0.5555555555555556,17.555555555555557,2.113283334294875,0,0,0,0,0,0
gen-95ea0734c925f7fa1484e9d6,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-08T08:47:32+00:00,2026-06-08T08:47:40.361851+00:00,8.36,"['last', 'last', 'last', 'find /tmp -perm 644', 'last', 'last', 'last', 'uptime', 'w']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-08 08:47:32+00:00,2026-06-08 08:47:40.361851+00:00,8.36,8,0,0,9,0.4444444444444444,5.555555555555555,1.4466166676282082,0,0,0,0,1,0
gen-6ae1a31fa7b63925b3c120c3,test-ssh,p_audit,10.0.0.13,192.168.1.74,debian-lab,2026-06-29T10:41:00+00:00,2026-06-29T10:41:07.732339+00:00,7.73,"['ls -d */', 'ls -d */', 'cat file1.txt file2.txt', 'ls -d */', 'find /tmp -perm -u=s', 'w', ""grep '[0-9]' file.txt"", 'last', 'find /tmp -perm -u=s']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,True,True,SSH,1,2026-06-29 10:41:00+00:00,2026-06-29 10:41:07.732339+00:00,7.73,10,0,0,9,0.6666666666666666,12.555555555555555,2.4193819456463714,0,0,0,0,1,0
