session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,mitre,composition,attack_command_count,campaign_id,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy,cmd_oov_rate,cmd_mean_surprisal,cmd_max_surprisal,cmd_mean_novelty,cmd_max_novelty
gen-8849517fcbfac27b82ef5db7,amine,p_audit,10.20.30.162,10.10.30.15,web-prod-02,2026-06-26T13:11:10+00:00,2026-06-26T13:11:22.776255+00:00,12.78,"[""grep -i 'error' logs/*.log"", 'find /tmp -size 0', 'w', 'ls -t /dev', 'ls -lh', 'find /etc -name ""hosts""', 'find /var -path ""*/.cache"" -prune -o -type f -print', 'find /data -size +2G -type d', 'find /tmp -regex "".*/[a-z]+\\.sh""', ""grep -i 'error' logs/*.log"", 'find /home -inum 123456', ""grep '^#!/bin/bash' *.sh"", 'w']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-26 13:11:10+00:00,2026-06-26 13:11:22.776255+00:00,12.78,13,0,0,13,0.8461538461538461,20.615384615384617,3.3927474104487847,0,0,0,0,0,0,0,0,0,32,2,1.0945560044904719,0.0,8.832025751796866,10.386750095943604,3.1598655316254457e-16,6.661338147750939e-16
gen-44f9b23bc4d2db6b50b566a5,yassine,p_dev,10.99.177.173,10.10.40.20,dev-03,2026-06-08T13:47:48+00:00,2026-06-08T13:47:55.274648+00:00,7.27,"[""grep '[0-9]' file.txt"", 'find /srv -type c', ""grep '[0-9]' file.txt"", ""grep '[0-9]' data.txt"", ""grep '[0-9]' data.txt"", ""grep 'home' /etc/fstab"", 'cat <(ls /etc) <(ls /usr)', ""awk '/[0-9]+(\\.[0-9]+){3}/' file.txt"", ""awk '{sum+=$3} END {print sum}' data.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,vpn,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 13:47:48+00:00,2026-06-08 13:47:55.274648+00:00,7.27,13,0,0,9,0.7777777777777778,24.88888888888889,2.725480556997868,0,0,0,0,0,0,1,1,0,9,5,1.813464018446079,0.0,9.32025067724244,9.750993129052835,1.2335811384723961e-17,3.3306690738754696e-16
gen-d3c4079449058e120277f141,youssef,p_dev,10.20.10.137,10.10.40.21,dev-04,2026-06-08T13:02:32+00:00,2026-06-08T13:02:35.488266+00:00,3.49,"['find /srv -not -user root', 'find /srv -not -user root', 'cat -v file.txt', ""grep '^INFO' log.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 13:02:32+00:00,2026-06-08 13:02:35.488266+00:00,3.49,13,0,0,4,0.75,21.25,1.5,0,0,0,0,0,0,0,0,0,7,2,1.015825418310647,0.0,9.230091710990347,9.400963955163306,1.6653345369377348e-16,2.220446049250313e-16
gen-adbd82a44fae9b0033b1b4ed,asma,p_audit,10.20.30.100,10.10.20.10,db-prod-01,2026-06-15T13:10:34+00:00,2026-06-15T13:10:40.669217+00:00,6.67,"[""grep -l 'hostname' *"", ""grep -l 'hostname' *"", ""grep -l 'hostname' *"", 'uptime', ""grep '^#.*[0-9]\\+\\.[0-9]\\+\\.[0-9]\\+\\.[0-9]\\+' config.txt"", ""grep -l 'hostname' *"", 'ls -l ~/.bashrc', ""grep -l 'hostname' *""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 13:10:34+00:00,2026-06-15 13:10:40.669217+00:00,6.67,13,0,0,8,0.5,22.125,1.5487949406953985,0,0,0,0,0,0,0,0,0,16,3,1.0758171598850808,0.0,8.483444736992498,10.382348535258442,-1.3877787807814457e-16,0.0
gen-22ff3c1a64f056a80788375c,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-15T06:27:35+00:00,2026-06-15T06:27:43.566354+00:00,8.57,"['cd /usr/share/terminfo', 'du -a --max-depth=2 /etc', 'du -X exclude-list.txt', 'du -X exclude-list.txt', 'du -h --exclude="".ssh"" /root', 'cd /usr/share/terminfo', ""df -h | awk '$4 ~ /G/ && $4+0 < 1'"", 'cd /usr/share/terminfo', 'du -X exclude-list.txt', 'du -B 32P']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 06:27:35+00:00,2026-06-15 06:27:43.566354+00:00,8.57,6,1,0,10,0.6,22.7,2.3709505944546687,0,0,0,0,0,0,0,0,0,23,3,1.1613047712786275,0.0,10.362202890497564,11.201194442787529,-9.992007221626409e-17,4.440892098500626e-16
gen-9dc8400c5eaa390ec05c0fd3,nadia,p_dev,10.20.10.38,10.10.40.21,dev-04,2026-06-19T10:22:07+00:00,2026-06-19T10:22:15.730930+00:00,8.73,"[""grep 'ssh' /var/log/messages"", ""grep 'ssh' /var/log/messages"", ""grep 'ssh' /var/log/messages"", ""grep 'ssh' /var/log/messages"", ""grep 'ssh' /var/log/messages"", ""grep 'ssh' /var/log/messages"", 'find /srv -name ""*.log"" -a -size +10M', 'find /srv -name ""*.log"" -a -size +10M', 'awk \'{print $1 ""-"" $3}\' file.txt', ""grep '^INFO' log.txt"", 'find /data/conf.d -iregex "".*/tmp*""', ""grep 'ssh' /var/log/messages"", 'cat file.txt | grep pattern']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-19 10:22:07+00:00,2026-06-19 10:22:15.730930+00:00,8.73,10,0,0,13,0.46153846153846156,29.53846153846154,2.0349409139562287,0,0,0,0,0,0,0,0,0,15,2,0.8417494650863626,0.07692307692307693,9.597941328113244,16.054773877229938,0.03958832398362119,0.5146482117870703
gen-ea902fcdb85bd1c954b7dc81,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-29T09:25:53+00:00,2026-06-29T09:25:56.365072+00:00,3.37,"['find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', 'find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', 'find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', 'du -b']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 09:25:53+00:00,2026-06-29 09:25:56.365072+00:00,3.37,9,0,0,4,0.5,35.75,0.8112781244591328,0,0,0,0,0,0,0,0,0,37,2,1.068719156727999,0.0,9.079526806158755,10.444465593799892,4.163336342344337e-16,5.551115123125783e-16
gen-31b51b61566b73641913e8d3,reda,bastionsvc,203.0.113.135,10.10.40.19,dev-02,2026-06-08T04:54:24+00:00,2026-06-08T04:54:31.473443+00:00,7.47,"['curl --help', 'su -l art -c ""echo \'echo \\""Atomic Red Team was here... T1546.004\\"" >> /home/art/art.txt\' >> /home/art/.bash_logout; exit""', 'curl --help', 'cd /usr/share/man', 'gzip', 'free -k -l', 'echo ""echo \'Hello from Atomic Red Team\' > /tmp/atomic.log"" > /etc/cron.hourly/persistevil', 'curl --help', 'free']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,['persistence'],generated,train,admin,external,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,"['T1546.004', 'T1053.003']",buried,2,,SSH,1,2026-06-08 04:54:24+00:00,2026-06-08 04:54:31.473443+00:00,7.47,4,1,0,9,0.7777777777777778,30.88888888888889,2.6416041678685938,0,0,1,0,0,0,1,1,0,10,2,1.0713461024262176,0.2222222222222222,10.068144724660575,16.379006001888587,0.14436509344855694,0.7066424496487677
gen-072798d3fe906f5099f488d2,nadia,p_dev,10.20.10.38,10.10.30.16,web-stg-01,2026-06-08T09:10:33+00:00,2026-06-08T09:10:37.119028+00:00,4.12,"['bzip2', ""grep 'exit' ~/.bash_history"", 'find /home -size -1k', ""grep 'exit' ~/.bash_history"", ""grep 'exit' ~/.bash_history""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 09:10:33+00:00,2026-06-08 09:10:37.119028+00:00,4.12,9,0,0,5,0.6,21.2,1.3709505944546687,0,0,0,0,0,0,0,0,0,4,2,0.5131637559924215,0.0,9.30090889993762,10.041680209650817,0.0,2.220446049250313e-16
gen-e1b66409822a1d25b30bcb3e,leila,bastionsvc,10.20.40.166,10.10.30.17,web-stg-02,2026-06-19T08:19:08+00:00,2026-06-19T08:19:16.321222+00:00,8.32,"['systemctl', 'cd /var/log/pm-powersave', 'systemctl', 'systemctl', 'systemctl', 'df -h | sort -k 4 -h', 'cd /var/log/exim4', 'du -B 1Q', 'systemctl', 'zip']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-19 08:19:08+00:00,2026-06-19 08:19:16.321222+00:00,8.32,8,0,0,10,0.6,11.7,2.1609640474436813,0,0,0,0,0,0,0,0,0,38,4,1.9212734178961555,0.0,8.565742164283666,10.854594657050322,-1.887379141862766e-16,5.551115123125783e-16
gen-b5aa73c52916623d0437cfb3,amine,p_audit,10.20.30.162,10.10.50.28,mon-01,2026-06-15T13:11:04+00:00,2026-06-15T13:11:10.122992+00:00,6.12,"[""grep -v 'debug' output.txt"", ""grep -v 'debug' output.txt"", 'cat <(ls /etc) <(ls /usr)', 'ls -lR /var/log', 'find /home -path ""*/var/spool/exports/nginx"" -prune -o -type f -print', 'cat /sys/class/net/eth0/speed', 'cat /sys/class/net/eth0/speed']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 13:11:04+00:00,2026-06-15 13:11:10.122992+00:00,6.12,13,0,0,7,0.7142857142857143,31.285714285714285,2.2359263506290326,0,0,0,0,0,0,0,0,0,16,2,0.958630584020022,0.14285714285714285,10.02540635916248,16.0591754379151,0.04216944914005828,0.2951861439804072
gen-4b091692d34c870ba5ce05a6,mehdi,p_audit,10.20.30.26,10.10.50.27,backup-01,2026-06-29T12:33:27+00:00,2026-06-29T12:33:31.856819+00:00,4.86,"['uptime', 'uptime', 'cat -v file.txt', 'cat -v file.txt', 'find /srv -size -10M -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 12:33:27+00:00,2026-06-29 12:33:31.856819+00:00,4.86,12,0,0,5,0.6,14.0,1.5219280948873621,0,0,0,0,0,0,0,0,0,37,2,2.01628233234358,0.0,7.923739813129018,9.096008785662773,-3.552713678800501e-16,0.0
gen-8d4c5e0e3be49284a42b994e,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-22T10:40:50+00:00,2026-06-22T10:40:56.652335+00:00,6.65,"['du -ab', 'curl --version', 'cd /tmp', 'du -ab', 'free --version', 'curl --help', 'cd projects']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 10:40:50+00:00,2026-06-22 10:40:56.652335+00:00,6.65,10,0,0,7,0.8571428571428571,9.857142857142858,2.521640636343318,0,0,0,0,0,0,0,0,0,32,4,1.1388129231608848,0.0,9.603541405578367,11.811247924471514,3.172065784643304e-17,3.3306690738754696e-16
gen-f82c45d27c833a16a93c683d,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-24T23:54:46+00:00,2026-06-24T23:55:25.146705+00:00,39.15,"['ls', ""grep '2023-06-10' *.log"", 'ls', 'ls', 'ls', 'fping -f /etc/passwd', 'du -ch']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,attack,['cred_access'],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,1,camp-8210af59,SSH,1,2026-06-24 23:54:46+00:00,2026-06-24 23:55:25.146705+00:00,39.15,23,1,0,7,0.5714285714285714,8.142857142857142,1.6644977792004612,1,0,0,0,0,0,0,0,0,53,1,1.3801920330270712,0.14285714285714285,9.372924733036228,16.379006001888587,0.0885925437568212,0.620147806297748
gen-e8373f7d38319165084eca09,leila,p_admin,10.99.150.208,10.10.30.17,web-stg-02,2026-06-16T09:22:09+00:00,2026-06-16T09:22:16.040390+00:00,7.04,"['cd ~/Downloads', 'uptime', 'df -h --output=source,size,pcent', 'df -h --output=source,size,pcent', 'curl --help', 'curl --help', 'curl --help', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,admin,vpn,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-16 09:22:09+00:00,2026-06-16 09:22:16.040390+00:00,7.04,9,0,0,8,0.5,16.0,1.75,0,0,0,0,0,0,1,1,0,31,9,1.8925500458164384,0.0,7.717815899555184,12.604195185358703,1.3877787807814457e-16,3.3306690738754696e-16
gen-39a1cb34f4e779176366f51e,yassine,p_dev,10.20.10.174,10.10.40.19,dev-02,2026-06-08T10:54:52+00:00,2026-06-08T10:54:56.098126+00:00,4.1,"[""awk '{print $1}' *.log"", ""awk 'max < $3 {max=$3} END {print max}' report-old.yaml"", 'find /opt -size +500k -name ""*.log""', ""awk '{print NF}' file.txt"", ""awk '{print NF}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 10:54:52+00:00,2026-06-08 10:54:56.098126+00:00,4.1,10,0,0,5,0.8,32.4,1.9219280948873623,0,0,0,0,0,0,0,0,0,8,3,1.8491562787536693,0.2,10.880782597087727,16.064048022679273,0.048209034078478805,0.24104517039239404
gen-609b7c1a93feba888c9d0e58,khadija,p_dev,10.20.10.193,10.10.40.21,dev-04,2026-06-22T11:55:35+00:00,2026-06-22T11:55:40.269364+00:00,5.27,"['git', 'git', ""awk '{print $1, $5}' log.txt"", 'find /home -atime +30', ""grep -i 'warning' server.log"", ""awk -F',' '{print $2}' file.csv""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 11:55:35+00:00,2026-06-22 11:55:40.269364+00:00,5.27,11,0,0,6,0.8333333333333334,19.0,2.2516291673878226,0,0,0,0,0,0,0,0,0,24,6,1.0868362215488103,0.0,8.795866178539983,10.449338178564064,-1.1102230246251565e-16,3.3306690738754696e-16
gen-465468505ff1b3df6833b42d,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-29T13:14:52+00:00,2026-06-29T13:14:59.301301+00:00,7.3,"['du -h --exclude=""*.bak"" /var', 'curl --help', 'cd /var/log/Xorg.0.log', 'ls -ld ~.*', 'df -ih', 'cd /usr/share/mime', 'curl --help', 'curl --help', 'uptime', 'du -h --exclude=""*.bak"" /var']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 13:14:52+00:00,2026-06-29 13:14:59.301301+00:00,7.3,13,0,0,10,0.7,15.1,2.6464393446710157,0,0,0,0,0,0,0,0,0,49,6,1.3679994574059617,0.0,8.88607342324604,11.967311035979598,5.551115123125783e-17,8.881784197001252e-16
gen-e747e1828928f5d5e5e9d727,asma,p_audit,10.20.30.100,10.10.20.10,db-prod-01,2026-06-29T13:54:18+00:00,2026-06-29T13:54:24.957239+00:00,6.96,"['ls -g', 'find /tmp -perm -u=s', 'find /tmp -perm -u=s', 'find /tmp -perm -u=s', ""grep -E 'http[s]?://\\S+' file.txt"", 'ls -g', 'uptime', 'uptime', 'find /tmp -perm -u=s']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 13:54:18+00:00,2026-06-29 13:54:24.957239+00:00,6.96,13,0,0,9,0.4444444444444444,15.0,1.8365916681089791,0,0,0,0,0,0,0,0,0,26,1,0.9623942744984738,0.0,8.72658189416728,9.94624942045177,-1.4802973661668753e-16,1.5543122344752192e-15
gen-6c11f1ad7054a3abbd1bd840,amine,p_audit,10.20.30.162,10.10.50.28,mon-01,2026-06-03T16:12:27+00:00,2026-06-03T16:12:30.718031+00:00,3.72,"['w', 'find /tmp -regex "".*/[a-z]+\\.sh""', 'w', 'w', 'find /home -maxdepth 2 -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-03 16:12:27+00:00,2026-06-03 16:12:30.718031+00:00,3.72,16,0,0,5,0.6,13.0,1.3709505944546687,0,0,0,0,0,0,0,0,0,6,1,1.091571886725058,0.0,7.861764637774701,9.218557971734896,-1.1102230246251565e-16,3.3306690738754696e-16
gen-b811ce9b5f52e725b4764566,nadia,p_dev,10.20.10.38,10.10.40.18,dev-01,2026-06-08T15:34:59+00:00,2026-06-08T15:35:37.489328+00:00,38.49,"['find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', ""gawk '//' /etc/passwd"", 'find /home -uid 1000', 'find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', 'find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', ""grep 'localhost' /etc/hosts"", ""grep 'localhost' /etc/hosts""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,attack,['cred_access'],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,1,camp-b0af9760,SSH,1,2026-06-08 15:34:59+00:00,2026-06-08 15:35:37.489328+00:00,38.49,15,0,0,7,0.5714285714285714,33.285714285714285,1.8423709931771084,1,0,0,0,0,0,0,0,0,7,5,0.718035956516062,0.14285714285714285,9.85173762398915,16.379006001888587,0.08461269689104668,0.5922888782373275
gen-be9941ee4f99152a8c99d928,omar,p_dba,10.20.20.23,10.10.20.10,db-prod-01,2026-07-02T10:11:22+00:00,2026-07-02T10:12:08.660828+00:00,46.66,"['du -B 8G', 'du -B 8G', 'find /var -anewer /tmp/test.log', 'du --threshold=-10K /etc', 'export HISTFILESIZE=0']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,attack,"['log_tamper', 'cred_access']",generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1070.003'],buried,1,camp-f9e34733,SSH,1,2026-07-02 10:11:22+00:00,2026-07-02 10:12:08.660828+00:00,46.66,10,0,0,5,0.8,18.4,1.9219280948873623,0,0,0,0,0,0,0,0,0,59,2,1.2676581402459821,0.2,11.449993956653518,16.379006001888587,0.13908852228404062,0.6954426114202028
gen-4329d101829550f2809a8e34,leila,p_admin,10.20.40.166,10.10.30.17,web-stg-02,2026-06-29T08:05:16+00:00,2026-06-29T08:05:20.992158+00:00,4.99,"['who', 'who', 'ls -lShr', 'du -B 4T', 'free -h -o', 'cd /usr/local/include', 'cd /usr/local/include']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 08:05:16+00:00,2026-06-29 08:05:20.992158+00:00,4.99,8,0,0,7,0.7142857142857143,10.571428571428571,2.2359263506290326,0,0,0,0,1,0,0,0,0,57,5,2.0532825376257486,0.0,10.093212527848328,11.662456454451178,-7.930164461608261e-17,1.1102230246251565e-16
gen-1afd71e6d146c4d3ab5fe694,asma,p_audit,10.20.30.100,10.10.20.10,db-prod-01,2026-06-19T12:53:01+00:00,2026-06-19T12:53:08.133161+00:00,7.13,"['cat -T file.txt', 'cat file1.txt file2.txt', 'find /srv -regex "".*/config.*""', 'cat file.txt | md5sum', 'ls -t', 'ls', 'uptime >> /tmp/T1082.txt', 'find /data -mindepth 3 -type f', 'sudo lsmod | grep -i ""xen-vbd\\|xen-vnif""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,['recon'],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1082'],buried,2,,SSH,1,2026-06-19 12:53:01+00:00,2026-06-19 12:53:08.133161+00:00,7.13,12,0,0,9,1.0,21.11111111111111,3.169925001442312,0,0,0,0,0,0,0,0,0,21,2,1.1191179813922858,0.2222222222222222,10.62542687988859,16.379006001888587,0.09206393526158535,0.5664706347779607
gen-2b42673e7bbfa8ea3698b1f8,khadija,p_dev,10.20.10.193,10.10.40.23,build-01,2026-06-25T14:35:18+00:00,2026-06-25T14:35:26.215228+00:00,8.22,"[""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", ""grep -E '[0-9]+\\.[0-9]+\\.[0-9]+\\.[0-9]+' access.log"", ""awk '{print $2}' access.log"", 'cat /sys/class/net/eth0/address', 'git', 'awk \'$1 == ""ERROR"" {print $2}\' log.txt', ""grep '()' main.c"", 'find /var -path ""*/cache"" -prune -o -type f -print', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-25 14:35:18+00:00,2026-06-25 14:35:26.215228+00:00,8.22,14,0,0,9,0.8888888888888888,29.333333333333332,2.94770277922009,0,0,0,0,0,0,0,0,0,26,1,1.0225438872419368,0.0,8.671729640632538,10.706074799377918,-4.9343245538895844e-17,1.1102230246251565e-15
gen-92ebff8f95c5184213eccf02,nadia,p_dev,10.20.10.38,10.10.40.21,dev-04,2026-06-23T08:45:37+00:00,2026-06-23T08:45:41.226799+00:00,4.23,"[""grep -v 'debug' output.txt"", ""grep -v 'debug' output.txt"", 'git', ""grep '()' main.c""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-23 08:45:37+00:00,2026-06-23 08:45:41.226799+00:00,4.23,8,0,0,4,0.75,17.75,1.5,0,0,0,0,0,0,0,0,0,16,2,0.8370219538429328,0.0,8.49789467993618,9.243447841580814,5.551115123125783e-17,1.1102230246251565e-16
